t,obs,action,reward,seed
128,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
129,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
130,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
131,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
132,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
133,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
134,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
135,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
136,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
137,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
138,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
139,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
140,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
141,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
142,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
143,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
144,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
145,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
146,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
147,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
148,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
149,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
150,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
151,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
152,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
153,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
154,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
155,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
156,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
157,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
158,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
159,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
160,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
161,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
162,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
163,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
164,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
165,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
166,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
167,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
168,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
169,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
170,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
171,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
172,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
173,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
174,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
175,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
176,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
177,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
178,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
179,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
180,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
181,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
182,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
183,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
184,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
185,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
186,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
187,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
188,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
189,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
190,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
191,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
192,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
193,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
194,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
195,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
196,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
197,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
198,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
199,1.0779896e-11,2.9594283e-12,3.0365271e-10,3
0,18.501465,5.489275,15.029708,4
1,24.624306,5.489275,39.997902,4
2,1.6388503,2.052423,38.7622,4
3,0.013536039,0.57209116,0.25834155,4
4,4.1356343e-05,0.0059381807,0.0005377373,4
5,5.6393046e-09,1.6818189e-05,6.2740256e-08,4
6,1.9308258e-14,2.2342936e-09,1.6513013e-13,4
7,3.604524e-16,3.474554e-14,7.9865e-14,4
8,3.604524e-16,1.8260948e-14,7.9865e-14,4
9,3.604524e-16,1.8260948e-14,7.9865e-14,4
10,3.604524e-16,1.8260948e-14,7.9865e-14,4
11,3.604524e-16,1.8260948e-14,7.9865e-14,4
12,3.604524e-16,1.8260948e-14,7.9865e-14,4
13,3.604524e-16,1.8260948e-14,7.9865e-14,4
14,3.604524e-16,1.8260948e-14,7.9865e-14,4
15,3.604524e-16,1.8260948e-14,7.9865e-14,4
16,3.604524e-16,1.8260948e-14,7.9865e-14,4
17,3.604524e-16,1.8260948e-14,7.9865e-14,4
18,3.604524e-16,1.8260948e-14,7.9865e-14,4
19,3.604524e-16,1.8260948e-14,7.9865e-14,4
20,3.604524e-16,1.8260948e-14,7.9865e-14,4
21,3.604524e-16,1.8260948e-14,7.9865e-14,4
22,3.604524e-16,1.8260948e-14,7.9865e-14,4
23,3.604524e-16,1.8260948e-14,7.9865e-14,4
24,3.604524e-16,1.8260948e-14,7.9865e-14,4
25,3.604524e-16,1.8260948e-14,7.9865e-14,4
26,3.604524e-16,1.8260948e-14,7.9865e-14,4
27,3.604524e-16,1.8260948e-14,7.9865e-14,4
28,3.604524e-16,1.8260948e-14,7.9865e-14,4
29,3.604524e-16,1.8260948e-14,7.9865e-14,4
30,3.604524e-16,1.8260948e-14,7.9865e-14,4
31,3.604524e-16,1.8260948e-14,7.9865e-14,4
32,3.604524e-16,1.8260948e-14,7.9865e-14,4
33,3.604524e-16,1.8260948e-14,7.9865e-14,4
34,3.604524e-16,1.8260948e-14,7.9865e-14,4
35,3.604524e-16,1.8260948e-14,7.9865e-14,4
36,3.604524e-16,1.8260948e-14,7.9865e-14,4
37,3.604524e-16,1.8260948e-14,7.9865e-14,4
38,3.604524e-16,1.8260948e-14,7.9865e-14,4
39,3.604524e-16,1.8260948e-14,7.9865e-14,4
40,3.604524e-16,1.8260948e-14,7.9865e-14,4
41,3.604524e-16,1.8260948e-14,7.9865e-14,4
42,3.604524e-16,1.8260948e-14,7.9865e-14,4
43,3.604524e-16,1.8260948e-14,7.9865e-14,4
44,3.604524e-16,1.8260948e-14,7.9865e-14,4
45,3.604524e-16,1.8260948e-14,7.9865e-14,4
46,3.604524e-16,1.8260948e-14,7.9865e-14,4
47,3.604524e-16,1.8260948e-14,7.9865e-14,4
48,3.604524e-16,1.8260948e-14,7.9865e-14,4
49,3.604524e-16,1.8260948e-14,7.9865e-14,4
50,3.604524e-16,1.8260948e-14,7.9865e-14,4
51,3.604524e-16,1.8260948e-14,7.9865e-14,4
52,3.604524e-16,1.8260948e-14,7.9865e-14,4
53,3.604524e-16,1.8260948e-14,7.9865e-14,4
54,3.604524e-16,1.8260948e-14,7.9865e-14,4
55,3.604524e-16,1.8260948e-14,7.9865e-14,4
56,3.604524e-16,1.8260948e-14,7.9865e-14,4
57,3.604524e-16,1.8260948e-14,7.9865e-14,4
58,3.604524e-16,1.8260948e-14,7.9865e-14,4
59,3.604524e-16,1.8260948e-14,7.9865e-14,4
60,3.604524e-16,1.8260948e-14,7.9865e-14,4
61,3.604524e-16,1.8260948e-14,7.9865e-14,4
62,3.604524e-16,1.8260948e-14,7.9865e-14,4
63,3.604524e-16,1.8260948e-14,7.9865e-14,4
64,3.604524e-16,1.8260948e-14,7.9865e-14,4
65,3.604524e-16,1.8260948e-14,7.9865e-14,4
66,3.604524e-16,1.8260948e-14,7.9865e-14,4
67,3.604524e-16,1.8260948e-14,7.9865e-14,4
68,3.604524e-16,1.8260948e-14,7.9865e-14,4
69,3.604524e-16,1.8260948e-14,7.9865e-14,4
70,3.604524e-16,1.8260948e-14,7.9865e-14,4
71,3.604524e-16,1.8260948e-14,7.9865e-14,4
72,3.604524e-16,1.8260948e-14,7.9865e-14,4
73,3.604524e-16,1.8260948e-14,7.9865e-14,4
74,3.604524e-16,1.8260948e-14,7.9865e-14,4
75,3.604524e-16,1.8260948e-14,7.9865e-14,4
76,3.604524e-16,1.8260948e-14,7.9865e-14,4
77,3.604524e-16,1.8260948e-14,7.9865e-14,4
78,3.604524e-16,1.8260948e-14,7.9865e-14,4
79,3.604524e-16,1.8260948e-14,7.9865e-14,4
80,3.604524e-16,1.8260948e-14,7.9865e-14,4
81,3.604524e-16,1.8260948e-14,7.9865e-14,4
82,3.604524e-16,1.8260948e-14,7.9865e-14,4
83,3.604524e-16,1.8260948e-14,7.9865e-14,4
84,3.604524e-16,1.8260948e-14,7.9865e-14,4
85,3.604524e-16,1.8260948e-14,7.9865e-14,4
86,3.604524e-16,1.8260948e-14,7.9865e-14,4
87,3.604524e-16,1.8260948e-14,7.9865e-14,4
88,3.604524e-16,1.8260948e-14,7.9865e-14,4
89,3.604524e-16,1.8260948e-14,7.9865e-14,4
90,3.604524e-16,1.8260948e-14,7.9865e-14,4
91,3.604524e-16,1.8260948e-14,7.9865e-14,4
92,3.604524e-16,1.8260948e-14,7.9865e-14,4
93,3.604524e-16,1.8260948e-14,7.9865e-14,4
94,3.604524e-16,1.8260948e-14,7.9865e-14,4
95,3.604524e-16,1.8260948e-14,7.9865e-14,4
96,3.604524e-16,1.8260948e-14,7.9865e-14,4
97,3.604524e-16,1.8260948e-14,7.9865e-14,4
98,3.604524e-16,1.8260948e-14,7.9865e-14,4
99,3.604524e-16,1.8260948e-14,7.9865e-14,4
100,3.604524e-16,1.8260948e-14,7.9865e-14,4
101,3.604524e-16,1.8260948e-14,7.9865e-14,4
102,3.604524e-16,1.8260948e-14,7.9865e-14,4
103,3.604524e-16,1.8260948e-14,7.9865e-14,4
104,3.604524e-16,1.8260948e-14,7.9865e-14,4
105,3.604524e-16,1.8260948e-14,7.9865e-14,4
106,3.604524e-16,1.8260948e-14,7.9865e-14,4
107,3.604524e-16,1.8260948e-14,7.9865e-14,4
108,3.604524e-16,1.8260948e-14,7.9865e-14,4
109,3.604524e-16,1.8260948e-14,7.9865e-14,4
110,3.604524e-16,1.8260948e-14,7.9865e-14,4
111,3.604524e-16,1.8260948e-14,7.9865e-14,4
112,3.604524e-16,1.8260948e-14,7.9865e-14,4
113,3.604524e-16,1.8260948e-14,7.9865e-14,4
114,3.604524e-16,1.8260948e-14,7.9865e-14,4
115,3.604524e-16,1.8260948e-14,7.9865e-14,4
116,3.604524e-16,1.8260948e-14,7.9865e-14,4
117,3.604524e-16,1.8260948e-14,7.9865e-14,4
118,3.604524e-16,1.8260948e-14,7.9865e-14,4
119,3.604524e-16,1.8260948e-14,7.9865e-14,4
120,3.604524e-16,1.8260948e-14,7.9865e-14,4
121,3.604524e-16,1.8260948e-14,7.9865e-14,4
122,3.604524e-16,1.8260948e-14,7.9865e-14,4
123,3.604524e-16,1.8260948e-14,7.9865e-14,4
124,3.604524e-16,1.8260948e-14,7.9865e-14,4
125,3.604524e-16,1.8260948e-14,7.9865e-14,4
126,3.604524e-16,1.8260948e-14,7.9865e-14,4
127,3.604524e-16,1.8260948e-14,7.9865e-14,4
128,3.604524e-16,1.8260948e-14,7.9865e-14,4
129,3.604524e-16,1.8260948e-14,7.9865e-14,4
130,3.604524e-16,1.8260948e-14,7.9865e-14,4
131,3.604524e-16,1.8260948e-14,7.9865e-14,4
132,3.604524e-16,1.8260948e-14,7.9865e-14,4
133,3.604524e-16,1.8260948e-14,7.9865e-14,4
134,3.604524e-16,1.8260948e-14,7.9865e-14,4
135,3.604524e-16,1.8260948e-14,7.9865e-14,4
136,3.604524e-16,1.8260948e-14,7.9865e-14,4
137,3.604524e-16,1.8260948e-14,7.9865e-14,4
138,3.604524e-16,1.8260948e-14,7.9865e-14,4
139,3.604524e-16,1.8260948e-14,7.9865e-14,4
140,3.604524e-16,1.8260948e-14,7.9865e-14,4
141,3.604524e-16,1.8260948e-14,7.9865e-14,4
142,3.604524e-16,1.8260948e-14,7.9865e-14,4
143,3.604524e-16,1.8260948e-14,7.9865e-14,4
144,3.604524e-16,1.8260948e-14,7.9865e-14,4
145,3.604524e-16,1.8260948e-14,7.9865e-14,4
146,3.604524e-16,1.8260948e-14,7.9865e-14,4
147,3.604524e-16,1.8260948e-14,7.9865e-14,4
148,3.604524e-16,1.8260948e-14,7.9865e-14,4
149,3.604524e-16,1.8260948e-14,7.9865e-14,4
150,3.604524e-16,1.8260948e-14,7.9865e-14,4
151,3.604524e-16,1.8260948e-14,7.9865e-14,4
152,3.604524e-16,1.8260948e-14,7.9865e-14,4
153,3.604524e-16,1.8260948e-14,7.9865e-14,4
154,3.604524e-16,1.8260948e-14,7.9865e-14,4
155,3.604524e-16,1.8260948e-14,7.9865e-14,4
156,3.604524e-16,1.8260948e-14,7.9865e-14,4
157,3.604524e-16,1.8260948e-14,7.9865e-14,4
158,3.604524e-16,1.8260948e-14,7.9865e-14,4
159,3.604524e-16,1.8260948e-14,7.9865e-14,4
160,3.604524e-16,1.8260948e-14,7.9865e-14,4
161,3.604524e-16,1.8260948e-14,7.9865e-14,4
162,3.604524e-16,1.8260948e-14,7.9865e-14,4
163,3.604524e-16,1.8260948e-14,7.9865e-14,4
164,3.604524e-16,1.8260948e-14,7.9865e-14,4
165,3.604524e-16,1.8260948e-14,7.9865e-14,4
166,3.604524e-16,1.8260948e-14,7.9865e-14,4
167,3.604524e-16,1.8260948e-14,7.9865e-14,4
168,3.604524e-16,1.8260948e-14,7.9865e-14,4
169,3.604524e-16,1.8260948e-14,7.9865e-14,4
170,3.604524e-16,1.8260948e-14,7.9865e-14,4
171,3.604524e-16,1.8260948e-14,7.9865e-14,4
172,3.604524e-16,1.8260948e-14,7.9865e-14,4
173,3.604524e-16,1.8260948e-14,7.9865e-14,4
174,3.604524e-16,1.8260948e-14,7.9865e-14,4
175,3.604524e-16,1.8260948e-14,7.9865e-14,4
176,3.604524e-16,1.8260948e-14,7.9865e-14,4
177,3.604524e-16,1.8260948e-14,7.9865e-14,4
178,3.604524e-16,1.8260948e-14,7.9865e-14,4
179,3.604524e-16,1.8260948e-14,7.9865e-14,4
180,3.604524e-16,1.8260948e-14,7.9865e-14,4
181,3.604524e-16,1.8260948e-14,7.9865e-14,4
182,3.604524e-16,1.8260948e-14,7.9865e-14,4
183,3.604524e-16,1.8260948e-14,7.9865e-14,4
184,3.604524e-16,1.8260948e-14,7.9865e-14,4
185,3.604524e-16,1.8260948e-14,7.9865e-14,4
186,3.604524e-16,1.8260948e-14,7.9865e-14,4
187,3.604524e-16,1.8260948e-14,7.9865e-14,4
188,3.604524e-16,1.8260948e-14,7.9865e-14,4
189,3.604524e-16,1.8260948e-14,7.9865e-14,4
190,3.604524e-16,1.8260948e-14,7.9865e-14,4
191,3.604524e-16,1.8260948e-14,7.9865e-14,4
192,3.604524e-16,1.8260948e-14,7.9865e-14,4
193,3.604524e-16,1.8260948e-14,7.9865e-14,4
194,3.604524e-16,1.8260948e-14,7.9865e-14,4
195,3.604524e-16,1.8260948e-14,7.9865e-14,4
196,3.604524e-16,1.8260948e-14,7.9865e-14,4
197,3.604524e-16,1.8260948e-14,7.9865e-14,4
198,3.604524e-16,1.8260948e-14,7.9865e-14,4
199,3.604524e-16,1.8260948e-14,7.9865e-14,4
0,0.47191784,0.10579976,2.0962734,5
1,0.96443564,0.10579976,4.550927,5
2,0.5420424,0.31205565,2.7346888,5
3,0.1660668,0.13010284,0.6578956,5
4,0.062222864,0.030802254,0.37981445,5
5,0.025688894,0.01624853,0.114613414,5
6,0.004541936,0.0033384366,0.029840216,5
7,0.0026156446,0.0014899203,0.016922127,5
8,0.00022053317,0.0004775777,0.0018078638,5
9,2.4424313e-05,4.0384843e-05,0.00017748724,5
10,1.2595704e-06,4.2068514e-06,9.309253e-06,5
11,3.0856512e-07,5.395043e-07,2.3178482e-06,5
12,4.327675e-08,1.0074324e-07,3.6493995e-07,5
13,2.9126603e-09,9.925827e-09,2.674998e-08,5
14,1.0867074e-10,5.064835e-10,1.0505005e-09,5
15,3.4797896e-12,1.755594e-11,2.642878e-11,5
16,1.6002741e-12,1.2619397e-12,1.5409113e-11,5
17,4.225582e-13,5.835999e-13,5.845777e-12,5
18,3.5395276e-13,1.3956645e-13,5.450147e-12,5
19,9.7195e-13,1.4286429e-13,1.0493295e-11,5
20,5.5603406e-13,2.408837e-13,7.260041e-12,5
21,1.074247e-12,1.6245647e-13,1.0525127e-11,5
22,5.8417626e-13,2.7540532e-13,7.537437e-12,5
23,7.416007e-13,1.7388127e-13,8.519691e-12,5
24,6.4204257e-13,2.355622e-13,7.210019e-12,5
25,7.441084e-13,1.8583723e-13,7.5965545e-12,5
26,5.686382e-13,2.5257815e-13,7.637482e-12,5
27,4.7048975e-13,1.651269e-13,6.459686e-12,5
28,5.2001085e-13,1.4532413e-13,7.2327565e-12,5
29,5.3743864e-13,1.5416886e-13,7.56927e-12,5
30,5.374323e-13,1.5717984e-13,7.56927e-12,5
31,5.3711376e-13,1.572751e-13,7.56927e-12,5
32,5.3629995e-13,1.5723173e-13,7.237304e-12,5
33,5.311377e-13,1.574885e-13,7.2327565e-12,5
34,5.326133e-13,1.57028e-13,7.237304e-12,5
35,5.34249e-13,1.5827816e-13,7.237304e-12,5
36,5.3428973e-13,1.5838334e-13,7.237304e-12,5
37,5.342834e-13,1.5834587e-13,7.237304e-12,5
38,5.342834e-13,1.5837112e-13,7.237304e-12,5
39,5.342834e-13,1.5837112e-13,7.237304e-12,5
40,5.342834e-13,1.5837112e-13,7.237304e-12,5
41,5.342834e-13,1.5837112e-13,7.237304e-12,5
42,5.342834e-13,1.5837112e-13,7.237304e-12,5
43,5.342834e-13,1.5837112e-13,7.237304e-12,5
44,5.342834e-13,1.5837112e-13,7.237304e-12,5
45,5.342834e-13,1.5837112e-13,7.237304e-12,5
46,5.342834e-13,1.5837112e-13,7.237304e-12,5
47,5.342834e-13,1.5837112e-13,7.237304e-12,5
48,5.342834e-13,1.5837112e-13,7.237304e-12,5
49,5.342834e-13,1.5837112e-13,7.237304e-12,5
50,5.342834e-13,1.5837112e-13,7.237304e-12,5
51,5.342834e-13,1.5837112e-13,7.237304e-12,5
52,5.342834e-13,1.5837112e-13,7.237304e-12,5
53,5.342834e-13,1.5837112e-13,7.237304e-12,5
54,5.342834e-13,1.5837112e-13,7.237304e-12,5
55,5.342834e-13,1.5837112e-13,7.237304e-12,5
56,5.342834e-13,1.5837112e-13,7.237304e-12,5
57,5.342834e-13,1.5837112e-13,7.237304e-12,5
58,5.342834e-13,1.5837112e-13,7.237304e-12,5
59,5.342834e-13,1.5837112e-13,7.237304e-12,5
60,5.342834e-13,1.5837112e-13,7.237304e-12,5
61,5.342834e-13,1.5837112e-13,7.237304e-12,5
62,5.342834e-13,1.5837112e-13,7.237304e-12,5
63,5.342834e-13,1.5837112e-13,7.237304e-12,5
64,5.342834e-13,1.5837112e-13,7.237304e-12,5
65,5.342834e-13,1.5837112e-13,7.237304e-12,5
66,5.342834e-13,1.5837112e-13,7.237304e-12,5
67,5.342834e-13,1.5837112e-13,7.237304e-12,5
68,5.342834e-13,1.5837112e-13,7.237304e-12,5
69,5.342834e-13,1.5837112e-13,7.237304e-12,5
70,5.342834e-13,1.5837112e-13,7.237304e-12,5
71,5.342834e-13,1.5837112e-13,7.237304e-12,5
72,5.342834e-13,1.5837112e-13,7.237304e-12,5
73,5.342834e-13,1.5837112e-13,7.237304e-12,5
74,5.342834e-13,1.5837112e-13,7.237304e-12,5
75,5.342834e-13,1.5837112e-13,7.237304e-12,5
76,5.342834e-13,1.5837112e-13,7.237304e-12,5
77,5.342834e-13,1.5837112e-13,7.237304e-12,5
78,5.342834e-13,1.5837112e-13,7.237304e-12,5
79,5.342834e-13,1.5837112e-13,7.237304e-12,5
80,5.342834e-13,1.5837112e-13,7.237304e-12,5
81,5.342834e-13,1.5837112e-13,7.237304e-12,5
82,5.342834e-13,1.5837112e-13,7.237304e-12,5
83,5.342834e-13,1.5837112e-13,7.237304e-12,5
84,5.342834e-13,1.5837112e-13,7.237304e-12,5
85,5.342834e-13,1.5837112e-13,7.237304e-12,5
86,5.342834e-13,1.5837112e-13,7.237304e-12,5
87,5.342834e-13,1.5837112e-13,7.237304e-12,5
88,5.342834e-13,1.5837112e-13,7.237304e-12,5
89,5.342834e-13,1.5837112e-13,7.237304e-12,5
90,5.342834e-13,1.5837112e-13,7.237304e-12,5
91,5.342834e-13,1.5837112e-13,7.237304e-12,5
92,5.342834e-13,1.5837112e-13,7.237304e-12,5
93,5.342834e-13,1.5837112e-13,7.237304e-12,5
94,5.342834e-13,1.5837112e-13,7.237304e-12,5
95,5.342834e-13,1.5837112e-13,7.237304e-12,5
96,5.342834e-13,1.5837112e-13,7.237304e-12,5
97,5.342834e-13,1.5837112e-13,7.237304e-12,5
98,5.342834e-13,1.5837112e-13,7.237304e-12,5
99,5.342834e-13,1.5837112e-13,7.237304e-12,5
100,5.342834e-13,1.5837112e-13,7.237304e-12,5
101,5.342834e-13,1.5837112e-13,7.237304e-12,5
102,5.342834e-13,1.5837112e-13,7.237304e-12,5
103,5.342834e-13,1.5837112e-13,7.237304e-12,5
104,5.342834e-13,1.5837112e-13,7.237304e-12,5
105,5.342834e-13,1.5837112e-13,7.237304e-12,5
106,5.342834e-13,1.5837112e-13,7.237304e-12,5
107,5.342834e-13,1.5837112e-13,7.237304e-12,5
108,5.342834e-13,1.5837112e-13,7.237304e-12,5
109,5.342834e-13,1.5837112e-13,7.237304e-12,5
110,5.342834e-13,1.5837112e-13,7.237304e-12,5
111,5.342834e-13,1.5837112e-13,7.237304e-12,5
112,5.342834e-13,1.5837112e-13,7.237304e-12,5
113,5.342834e-13,1.5837112e-13,7.237304e-12,5
114,5.342834e-13,1.5837112e-13,7.237304e-12,5
115,5.342834e-13,1.5837112e-13,7.237304e-12,5
116,5.342834e-13,1.5837112e-13,7.237304e-12,5
117,5.342834e-13,1.5837112e-13,7.237304e-12,5
118,5.342834e-13,1.5837112e-13,7.237304e-12,5
119,5.342834e-13,1.5837112e-13,7.237304e-12,5
120,5.342834e-13,1.5837112e-13,7.237304e-12,5
121,5.342834e-13,1.5837112e-13,7.237304e-12,5
122,5.342834e-13,1.5837112e-13,7.237304e-12,5
123,5.342834e-13,1.5837112e-13,7.237304e-12,5
124,5.342834e-13,1.5837112e-13,7.237304e-12,5
125,5.342834e-13,1.5837112e-13,7.237304e-12,5
126,5.342834e-13,1.5837112e-13,7.237304e-12,5
127,5.342834e-13,1.5837112e-13,7.237304e-12,5
128,5.342834e-13,1.5837112e-13,7.237304e-12,5
129,5.342834e-13,1.5837112e-13,7.237304e-12,5
130,5.342834e-13,1.5837112e-13,7.237304e-12,5
131,5.342834e-13,1.5837112e-13,7.237304e-12,5
132,5.342834e-13,1.5837112e-13,7.237304e-12,5
133,5.342834e-13,1.5837112e-13,7.237304e-12,5
134,5.342834e-13,1.5837112e-13,7.237304e-12,5
135,5.342834e-13,1.5837112e-13,7.237304e-12,5
136,5.342834e-13,1.5837112e-13,7.237304e-12,5
137,5.342834e-13,1.5837112e-13,7.237304e-12,5
138,5.342834e-13,1.5837112e-13,7.237304e-12,5
139,5.342834e-13,1.5837112e-13,7.237304e-12,5
140,5.342834e-13,1.5837112e-13,7.237304e-12,5
141,5.342834e-13,1.5837112e-13,7.237304e-12,5
142,5.342834e-13,1.5837112e-13,7.237304e-12,5
143,5.342834e-13,1.5837112e-13,7.237304e-12,5
144,5.342834e-13,1.5837112e-13,7.237304e-12,5
145,5.342834e-13,1.5837112e-13,7.237304e-12,5
146,5.342834e-13,1.5837112e-13,7.237304e-12,5
147,5.342834e-13,1.5837112e-13,7.237304e-12,5
148,5.342834e-13,1.5837112e-13,7.237304e-12,5
149,5.342834e-13,1.5837112e-13,7.237304e-12,5
150,5.342834e-13,1.5837112e-13,7.237304e-12,5
151,5.342834e-13,1.5837112e-13,7.237304e-12,5
152,5.342834e-13,1.5837112e-13,7.237304e-12,5
153,5.342834e-13,1.5837112e-13,7.237304e-12,5
154,5.342834e-13,1.5837112e-13,7.237304e-12,5
155,5.342834e-13,1.5837112e-13,7.237304e-12,5
156,5.342834e-13,1.5837112e-13,7.237304e-12,5
157,5.342834e-13,1.5837112e-13,7.237304e-12,5
158,5.342834e-13,1.5837112e-13,7.237304e-12,5
159,5.342834e-13,1.5837112e-13,7.237304e-12,5
160,5.342834e-13,1.5837112e-13,7.237304e-12,5
161,5.342834e-13,1.5837112e-13,7.237304e-12,5
162,5.342834e-13,1.5837112e-13,7.237304e-12,5
163,5.342834e-13,1.5837112e-13,7.237304e-12,5
164,5.342834e-13,1.5837112e-13,7.237304e-12,5
165,5.342834e-13,1.5837112e-13,7.237304e-12,5
166,5.342834e-13,1.5837112e-13,7.237304e-12,5
167,5.342834e-13,1.5837112e-13,7.237304e-12,5
168,5.342834e-13,1.5837112e-13,7.237304e-12,5
169,5.342834e-13,1.5837112e-13,7.237304e-12,5
170,5.342834e-13,1.5837112e-13,7.237304e-12,5
171,5.342834e-13,1.5837112e-13,7.237304e-12,5
172,5.342834e-13,1.5837112e-13,7.237304e-12,5
173,5.342834e-13,1.5837112e-13,7.237304e-12,5
174,5.342834e-13,1.5837112e-13,7.237304e-12,5
175,5.342834e-13,1.5837112e-13,7.237304e-12,5
176,5.342834e-13,1.5837112e-13,7.237304e-12,5
177,5.342834e-13,1.5837112e-13,7.237304e-12,5
178,5.342834e-13,1.5837112e-13,7.237304e-12,5
179,5.342834e-13,1.5837112e-13,7.237304e-12,5
180,5.342834e-13,1.5837112e-13,7.237304e-12,5
181,5.342834e-13,1.5837112e-13,7.237304e-12,5
182,5.342834e-13,1.5837112e-13,7.237304e-12,5
183,5.342834e-13,1.5837112e-13,7.237304e-12,5
184,5.342834e-13,1.5837112e-13,7.237304e-12,5
185,5.342834e-13,1.5837112e-13,7.237304e-12,5
186,5.342834e-13,1.5837112e-13,7.237304e-12,5
187,5.342834e-13,1.5837112e-13,7.237304e-12,5
188,5.342834e-13,1.5837112e-13,7.237304e-12,5
189,5.342834e-13,1.5837112e-13,7.237304e-12,5
190,5.342834e-13,1.5837112e-13,7.237304e-12,5
191,5.342834e-13,1.5837112e-13,7.237304e-12,5
192,5.342834e-13,1.5837112e-13,7.237304e-12,5
193,5.342834e-13,1.5837112e-13,7.237304e-12,5
194,5.342834e-13,1.5837112e-13,7.237304e-12,5
195,5.342834e-13,1.5837112e-13,7.237304e-12,5
196,5.342834e-13,1.5837112e-13,7.237304e-12,5
197,5.342834e-13,1.5837112e-13,7.237304e-12,5
198,5.342834e-13,1.5837112e-13,7.237304e-12,5
199,5.342834e-13,1.5837112e-13,7.237304e-12,5
0,20.46771,2.7048278,16.463531,6
1,2.0297043,2.7048278,33.78444,6
2,0.10310784,0.1902335,2.2302556,6
3,4.7418594e-05,0.0081613595,0.0009034729,6
4,1.8358318e-12,5.190682e-06,4.1833523e-11,6
5,2.956524e-15,3.5086598e-13,1.362177e-13,6
6,3.3354802e-15,1.4210855e-14,1.4531265e-13,6
7,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
